id,y
2142,0.94
2143,0.024
2144,0.919
2145,0.776
2146,0.919
2147,0.023
2148,0.669
2149,0.021
2150,0.234
2151,0.052
2152,0.069
2153,0.657
2154,0.531
2155,0.111
2156,0.678
2157,0.928
2158,0.215
2159,0.561
2160,0.739
2161,0.014
2162,0.172
2163,0.05
2164,0.183
2165,0.221
2166,0.619
2167,0.203
2168,0.89
2169,0.191
2170,0.969
2171,0.024
2172,0.719
2173,0.743
2174,0.011
2175,0.103
2176,0.857
2177,0.936
2178,0.569
2179,0.604
2180,0.45
2181,0.952
2182,0.957
2183,0.262
2184,0.078
2185,0.28
2186,0.986
2187,0.718
2188,0.015
2189,0.036
2190,0.589
2191,0.002
2192,0.973
2193,0.158
2194,0.838
2195,0.971
2196,0.03
2197,0.012
2198,0.022
2199,0.131
2200,0.759
2201,0.934
2202,0.231
2203,0.03
2204,0.248
2205,0.048
2206,0.956
2207,0.423
2208,0.874
2209,0.078
2210,0.13
2211,0.07
2212,0.909
2213,0.844
2214,0.073
2215,0.985
2216,0.524
2217,0.497
2218,0.002
2219,0.663
2220,0.122
2221,0.575
2222,0.087
2223,0.623
2224,0.946
2225,0.859
2226,0.07
2227,0.08
2228,0.986
2229,0.043
2230,0.033
2231,0.159
2232,0.431
2233,0.882
2234,0.019
2235,0.218
2236,0.098
2237,0.078
2238,0.065
2239,0.089
2240,0.017
2241,0.964
2242,0.15
2243,0.073
2244,0.594
2245,0.293
2246,0.008
2247,0.554
2248,0.079
2249,0.082
2250,0.131
2251,0.126
2252,0.015
2253,0.273
2254,0.021
2255,0.616
2256,0.019
2257,0.731
2258,0.692
2259,0.783
2260,0.027
2261,0.017
2262,0.049
2263,0.412
2264,0.019
2265,0.016
2266,0.807
2267,0.789
2268,0.251
2269,0.058
2270,0.085
2271,0.032
2272,0.08
2273,0
2274,0.906
2275,0.936
2276,0.88
2277,0.015
2278,0.739
2279,0.089
2280,0.888
2281,0.048
2282,0.84
2283,0.713
2284,0.056
2285,0.11
2286,0.263
2287,0.811
2288,0.072
2289,0.774
2290,0.692
2291,0.175
2292,0.741
2293,0.003
2294,0.064
2295,0.705
2296,0.072
2297,0.22
2298,0.05
2299,0.047
2300,0.986
2301,0.209
2302,0.896
2303,0.087
2304,0.913
2305,0.982
2306,0.716
2307,0.407
2308,0.636
2309,0.597
2310,0.806
2311,0.25
2312,0.032
2313,0.257
2314,0.625
2315,0.415
2316,0.034
2317,0.614
2318,0.03
2319,0.369
2320,0.856
2321,0.827
2322,0.268
2323,0.992
2324,0.653
2325,0.565
2326,0.867
2327,0.012
2328,0.987
2329,0.286
2330,0.331
2331,0.085
2332,0.457
2333,0.928
2334,0.841
2335,0.122
2336,0.057
2337,0.54
2338,0.922
2339,0.246
2340,0.929
2341,0.924
2342,0.91
2343,0.456
2344,0.7
2345,0.069
2346,0.931
2347,0.482
2348,0.29
2349,0.749
2350,0.11
2351,0.234
2352,0.021
2353,0.784
2354,0.051
2355,0.802
2356,0.002
2357,0.111
2358,0.635
2359,0.015
2360,0.195
2361,0.028
2362,0.196
2363,0.517
2364,0.217
2365,0.058
2366,0.3
2367,0.338
2368,0.408
2369,0.337
2370,0.259
2371,0.897
2372,0.38
2373,0.062
2374,0.926
2375,0.738
2376,0.952
2377,0.084
2378,0.026
2379,0.786
2380,0.183
2381,0.154
2382,0.964
2383,0.057
2384,0.065
2385,0.915
2386,0.43
2387,0.748
2388,0.672
2389,0.235
2390,0.032
2391,0.006
2392,0.914
2393,0.16
2394,0.805
2395,0.012
2396,0.571
2397,0.988
2398,0.99
2399,0.006
2400,0.973
2401,0.079
2402,0.888
2403,0.162
2404,0.868
2405,0.075
2406,0.624
2407,0.471
2408,0.06
2409,0.927
2410,0.896
2411,0.011
2412,0.501
2413,0.255
2414,0.102
2415,0.388
2416,0.283
2417,0.965
2418,0.841
2419,0.404
2420,0.328
2421,0.889
2422,0.015
2423,0.981
2424,0.504
2425,0.819
2426,0.216
2427,0.628
2428,0.688
2429,0.392
2430,0.947
2431,0.32
2432,0.733
2433,0.795
2434,0.215
2435,0.001
2436,0.939
2437,0.784
2438,0.416
2439,0.164
2440,0.04
2441,0.763
2442,0.403
2443,0.761
2444,0.155
2445,0.042
2446,0.059
2447,0.145
2448,0.032
2449,0.957
2450,0.953
2451,0.474
2452,0.078
2453,0.963
2454,0.022
2455,0.355
2456,0.601
2457,0.281
2458,0.987
2459,0.162
2460,0.088
2461,0.094
2462,0.099
2463,0.565
2464,0.006
2465,0.131
2466,0.781
2467,0.572
2468,0.09
2469,0.035
2470,0.327
2471,0.976
2472,0.477
2473,0.973
2474,0.095
2475,0.222
2476,0.219
2477,0.012
2478,0.15
2479,0.125
2480,0.592
2481,0.049
2482,0.336
2483,0.026
2484,0.459
2485,0.925
2486,0.125
2487,0.208
2488,0.029
2489,0.313
2490,0.449
2491,0.054
2492,0.781
2493,0.011
2494,0.831
2495,0.055
2496,0.061
2497,0.013
2498,0.218
2499,0.813
2500,0.403
2501,0.005
2502,0.048
2503,0.879
2504,0.747
2505,0.001
2506,0.192
2507,0.323
2508,0.148
2509,0.96
2510,0.084
2511,0.904
2512,0.025
2513,0.978
2514,0.869
2515,0.869
2516,0.524
2517,0.946
2518,0.816
2519,0.283
2520,0.082
2521,0.096
2522,0.685
2523,0.85
2524,0.334
2525,0.95
2526,0.902
2527,0.024
2528,0.349
2529,0.498
2530,0.089
2531,0.982
2532,0.045
2533,0.78
2534,0.67
2535,0.556
2536,0.77
2537,0.798
2538,0.018
2539,0.62
2540,0.049
2541,0.1
2542,0.072
2543,0.013
2544,0.043
2545,0.911
2546,0.011
2547,0.449
2548,0.179
2549,0.046
2550,0.09
2551,0.772
2552,0.963
2553,0.973
2554,0.927
2555,0.763
2556,0.089
2557,0.142
2558,0.642
2559,0.111
2560,0.013
2561,0
2562,0.543
2563,0.079
2564,0.053
2565,0.368
2566,0.059
2567,0.963
2568,0.15
2569,0.027
2570,0.004
2571,0.962
2572,0.049
2573,0.054
2574,0.171
2575,0.957
2576,0.393
2577,0.726
2578,0.975
2579,0.411
2580,0.246
2581,0.064
2582,0.066
2583,0.793
2584,0.27
2585,0.099
2586,0.129
2587,0.237
2588,0.834
2589,0.694
2590,0.892
2591,0.091
2592,0.057
2593,0.109
2594,0.04
2595,0.115
2596,0.859
2597,0.959
2598,0.255
2599,0.504
2600,0.083
2601,0.058
2602,0.828
2603,0.285
2604,0
2605,0.923
2606,0.326
2607,0.448
2608,0.117
2609,0.221
2610,0.887
2611,0.09
2612,0.944
2613,0.917
2614,0.031
2615,0.773
2616,0.209
2617,0.049
2618,0.248
2619,0.214
2620,0.144
2621,0.019
2622,0.071
2623,0.033
2624,0.104
2625,0.073
2626,0.14
2627,0.83
2628,0.056
2629,0.442
2630,0.655
2631,0.851
2632,0.976
2633,0.875
2634,0.847
2635,0.931
2636,0.092
2637,0.06
2638,0.841
2639,0.938
2640,0.14
2641,0.716
2642,0.005
2643,0.134
2644,0.513
2645,0.064
2646,0.035
2647,0.098
2648,0.738
2649,0.974
2650,0.773
2651,0.604
2652,0.972
2653,0.106
2654,0.909
2655,0.86
2656,0.021
2657,0.098
2658,0.274
2659,0.241
2660,0.073
2661,0.229
2662,0.785
2663,0.03
2664,0.075
2665,0.246
2666,0.144
2667,0.014
2668,0.211
2669,0.118
2670,0.986
2671,0.783
2672,0.374
2673,0.108
2674,0.019
2675,0.002
2676,0.135
2677,0.085
2678,0.836
2679,0.008
2680,0.009
2681,0.09
2682,0.007
2683,0.521
2684,0.928
2685,0.431
2686,0.077
2687,0.059
2688,0.061
2689,0.924
2690,0.014
2691,0.731
2692,0.034
2693,0.688
2694,0.902
2695,0.023
2696,0.441
2697,0.035
2698,0.828
2699,0.969
2700,0.021
2701,0.148
2702,0.016
2703,0.322
2704,0.972
2705,0.725
2706,0.029
2707,0.86
2708,0.299
2709,0.038
2710,0.041
2711,0.078
2712,0.068
2713,0.206
2714,0.222
2715,0.024
2716,0.128
2717,0.207
2718,0.842
2719,0.019
2720,0.317
2721,0.895
2722,0.164
2723,0.04
2724,0.039
2725,0.954
2726,0.035
2727,0.243
2728,0.679
2729,0.034
2730,0.049
2731,0.088
2732,0.335
2733,0.096
2734,0.658
2735,0.112
2736,0.647
2737,0.771
2738,0.725
2739,0.126
2740,0.938
2741,0.11
2742,0.98
2743,0.907
2744,0.77
2745,0.504
2746,0.184
2747,0.084
2748,0.304
2749,0.162
2750,0.465
2751,0.751
2752,0.083
2753,0.813
2754,0.011
2755,0.687
2756,0.387
2757,0.933
2758,0.078
2759,0.649
2760,0.079
2761,0.067
2762,0.095
2763,0.534
2764,0.595
2765,0.009
2766,0.342
2767,0.654
2768,0.496
2769,0.184
2770,0.053
2771,0.301
2772,0.18
2773,0.011
2774,0.03
2775,0.823
2776,0.217
2777,0.921
2778,0.554
2779,0.058
2780,0.91
2781,0.016
2782,0.983
2783,0.981
2784,0.673
2785,0.037
2786,0.034
2787,0.347
2788,0.946
2789,0.567
2790,0.192
2791,0.278
2792,0.89
2793,0.004
2794,0.324
2795,0.91
2796,0.1
2797,0.036
2798,0.274
2799,0.425
2800,0.49
2801,0.675
2802,0.073
2803,0.79
2804,0.064
2805,0.488
2806,0.011
2807,0.224
2808,0.015
2809,0.522
2810,0.932
2811,0.303
2812,0.304
2813,0.065
2814,0.681
2815,0.379
2816,0.947
2817,0.112
2818,0.978
2819,0.965
2820,0.989
2821,0.939
2822,0.055
2823,0.34
2824,0.886
2825,0.924
2826,0.088
2827,0.171
2828,0.042
2829,0.923
2830,0.322
2831,0.035
2832,0.971
2833,0.566
2834,0.857
2835,0.051
2836,0.164
2837,0.038
2838,0.964
2839,0.924
2840,0.157
2841,0.65
2842,0.744
2843,0.656
2844,0.283
2845,0.228
2846,0.056
2847,0.073
2848,0.97
2849,0.885
2850,0.085
2851,0.959
2852,0.249
2853,0.221
2854,0.799
2855,0.874
2856,0.875
2857,0.005
2858,0.794
2859,0.34
2860,0.117
2861,0.881
2862,0.989
2863,0.139
2864,0.175
2865,0.823
2866,0.97
2867,0.66
2868,0.039
2869,0.182
2870,0.121
2871,0.097
2872,0.121
2873,0.011
2874,0.029
2875,0.285
2876,0.028
2877,0.375
2878,0.12
2879,0.34
2880,0.627
2881,0.86
2882,0.018
2883,0.959
2884,0.749
2885,0.806
2886,0.982
2887,0.804
2888,0.025
2889,0.869
2890,0.968
2891,0.001
2892,0.083
2893,0.801
2894,0.006
2895,0.177
2896,0.805
2897,0.01
2898,0.111
2899,0.487
2900,0.507
2901,0.795
2902,0.036
2903,0.916
2904,0.095
2905,0.075
2906,0.879
2907,0.671
2908,0.278
2909,0.356
2910,0.267
2911,0.346
2912,0.354
2913,0.139
2914,0.045
2915,0.873
2916,0.041
2917,0.314
2918,0.771
2919,0.064
2920,0.044
2921,0.007
2922,0.133
2923,0.957
2924,0.144
2925,0.162
2926,0.025
2927,0.184
2928,0.023
2929,0.916
2930,0.851
2931,0.014
2932,0.963
2933,0.853
2934,0.874
2935,0.919
2936,0.222
2937,0.138
2938,0.1
2939,0.156
2940,0.081
2941,0.955
2942,0.178
2943,0.066
2944,0.25
2945,0.925
2946,0.057
2947,0.948
2948,0.052
2949,0.041
2950,0.083
2951,0.289
2952,0.192
2953,0.09
2954,0.579
2955,0.5
2956,0.508
2957,0.937
2958,0.865
2959,0.98
2960,0.194
2961,0.892
2962,0.024
2963,0.145
2964,0.847
2965,0.902
2966,0.094
2967,0.035
2968,0.792
2969,0.477
2970,0.105
2971,0.429
2972,0.909
2973,0.065
2974,0.052
2975,0.721
2976,0.452
2977,0.273
2978,0.046
2979,0.056
2980,0.095
2981,0.191
2982,0.037
2983,0.911
2984,0.077
2985,0.014
2986,0.102
2987,0.89
2988,0.914
2989,0.527
2990,0.058
2991,0.025
2992,0.836
2993,0.563
2994,0.015
2995,0.277
2996,0.043
2997,0.039
2998,0.888
2999,0.836
3000,0.019
3001,0.676
3002,0.088
3003,0.109
3004,0.951
3005,0.867
3006,0.821
3007,0.013
3008,0.156
3009,0.07
3010,0.01
3011,0.157
3012,0.872
3013,0.002
3014,0.839
3015,0.31
3016,0.079
3017,0.146
3018,0.871
3019,0.846
3020,0.448
3021,0.434
3022,0.943
3023,0.17
3024,0.938
3025,0.942
3026,0.054
3027,0.282
3028,0.525
3029,0.042
3030,0.859
3031,0.041
3032,0.08
3033,0.289
3034,0.088
3035,0.072
3036,0.019
3037,0.998
3038,0.403
3039,0.953
3040,0.921
3041,0.988
3042,0.046
3043,0.029
3044,0.191
3045,0.79
3046,0.862
3047,0.145
3048,0.155
3049,0.077
3050,0.227
3051,0.834
3052,0.105
3053,0.803
3054,0.427
3055,0.825
3056,0.005
3057,0.025
3058,0.674
3059,0.664
3060,0.822
3061,0.937
3062,0.004
3063,0.203
3064,0.084
3065,0.619
3066,0.427
3067,0.175
3068,0.108
3069,0.032
3070,0.177
3071,0.904
3072,0.857
3073,0.07
3074,0.634
3075,0.852
3076,0.002
3077,0.578
3078,0.024
3079,0.057
3080,0.156
3081,0.83
3082,0.071
3083,0.369
3084,0.129
3085,0.038
3086,0.547
3087,0.09
3088,0.943
3089,0.268
3090,0.107
3091,0.961
3092,0.862
3093,0.759
3094,0.209
3095,0.069
3096,0.189
3097,0.307
3098,0.991
3099,0.293
3100,0.602
3101,0.676
3102,0.953
3103,0.05
3104,0.027
3105,0.151
3106,0.968
3107,0.23
3108,0.98
3109,0.012
3110,0.898
3111,0.187
3112,0.85
3113,0.305
3114,0.31
3115,0.363
3116,0.089
3117,0.024
3118,0.787
3119,0.273
3120,0.052
3121,0.344
3122,0.899
3123,0.81
3124,0.484
3125,0.177
3126,0.956
3127,0.858
3128,0.407
3129,0.066
3130,0.67
3131,0.966
3132,0.923
3133,0.863
3134,0.107
3135,0.117
3136,0.922
3137,0.09
3138,0.04
3139,0.013
3140,0.886
3141,0.032
3142,0.015
3143,0.12
3144,0.27
3145,0.031
3146,0.045
3147,0.511
3148,0.462
3149,0.013
3150,0.097
3151,0.12
3152,0.315
3153,0.282
3154,0.883
3155,0.12
3156,0.011
3157,0.289
3158,0.627
3159,0.045
3160,0.11
3161,0.714
3162,0.007
3163,0.216
3164,0.072
3165,0.64
3166,0.276
3167,0.407
3168,0.137
3169,0.014
3170,0.019
3171,0.199
3172,0.083
3173,0.655
3174,0.94
3175,0.071
3176,0.714
3177,0.956
3178,0.719
3179,0.028
3180,0.926
3181,0.017
3182,0.626
3183,0.581
3184,0.067
3185,0.369
3186,0.017
3187,0.213
3188,0.002
3189,0.892
3190,0.945
3191,0.857
3192,0.527
3193,0.974
3194,0.121
3195,0.093
3196,0.175
3197,0.07
3198,0.094
3199,0.411
3200,0.908
3201,0.862
3202,0.529
3203,0.05
3204,0.13
3205,0.894
3206,0.081
3207,0.036
3208,0.132
3209,0.888
3210,0.328
3211,0.07
3212,0.791
3213,0.153
3214,0.817
3215,0.665
3216,0.431
3217,0.764
3218,0.601
3219,0.131
3220,0.362
3221,0.265
3222,0.126
3223,0.032
3224,0.041
3225,0.857
3226,0.228
3227,0.033
3228,0.975
3229,0.977
3230,0.943
3231,0.868
3232,0.241
3233,0.264
3234,0.052
3235,0.257
3236,0.153
3237,0.482
3238,0.159
3239,0.955
3240,0.137
3241,0.051
3242,0.58
3243,0.726
3244,0.866
3245,0.061
3246,0.57
3247,0.823
3248,0.064
3249,0.08
3250,0.01
3251,0.058
3252,0.236
3253,0.121
3254,0.098
3255,0.224
3256,0.652
3257,0.484
3258,0.097
3259,0.009
3260,0.054
3261,0.001
3262,0.752
3263,0.061
3264,0.534
3265,0.393
3266,0.749
3267,0.974
3268,0.008
3269,0.589
3270,0.83
3271,0.956
3272,0.016
3273,0.983
3274,0.091
3275,0.792
3276,0.022
3277,0.501
3278,0.392
3279,0.888
3280,0.14
3281,0.014
3282,0.058
3283,0.124
3284,0.04
3285,0.072
3286,0.881
3287,0.069
3288,0.178
3289,0.854
3290,0.156
3291,0.964
3292,0.051
3293,0.144
3294,0.073
3295,0.185
3296,0.972
3297,0.133
3298,0.47
3299,0.748
3300,0.199
3301,0.01
3302,0.127
3303,0.061
3304,0.701
3305,0.077
3306,0.745
3307,0.095
3308,0.026
3309,0.097
3310,0.023
3311,0.026
3312,0.281
3313,0.881
3314,0.347
3315,0.575
3316,0.338
3317,0.322
3318,0.762
3319,0.01
3320,0.162
3321,0.892
3322,0.227
3323,0.101
3324,0.056
3325,0.841
3326,0.267
3327,0.216
3328,0.024
3329,0.152
3330,0.001
3331,0.927
3332,0.045
3333,0.811
3334,0.002
3335,0.98
3336,0.498
3337,0.155
3338,0.575
3339,0.301
3340,0.187
3341,0.008
3342,0.045
3343,0.784
3344,0.92
3345,0.376
3346,0.061
3347,0.639
3348,0.868
3349,0.405
3350,0.044
3351,0.77
3352,0.15
3353,0.706
3354,0.746
3355,0.043
3356,0.154
3357,0.301
3358,0.863
3359,0.563
3360,0.274
3361,0.719
3362,0.018
3363,0.008
3364,0.132
3365,0.151
3366,0.178
3367,0.045
3368,0.224
3369,0.085
3370,0.737
3371,0.978
3372,0.806
3373,0.78
3374,0.17
3375,0.487
3376,0.308
3377,0.942
3378,0.855
3379,0.071
3380,0.522
3381,0.027
3382,0.166
3383,0.949
3384,0.742
3385,0.756
3386,0.005
3387,0.993
3388,0.951
3389,0.23
3390,0.795
3391,0.74
3392,0.493
3393,0.008
3394,0.956
3395,0.477
3396,0.718
3397,0.202
3398,0.099
3399,0.018
3400,0.077
3401,0.946
3402,0.005
3403,0.019
3404,0.547
3405,0.678
3406,0.938
3407,0.336
3408,0.005
3409,0.944
3410,0.057
3411,0.329
3412,0.047
3413,0.971
3414,0.845
3415,0.836
3416,0.057
3417,0.776
3418,0.062
3419,0.647
3420,0.715
3421,0.025
3422,0.236
3423,0.091
3424,0.034
3425,0.921
3426,0.653
3427,0.529
3428,0.384
3429,0.905
3430,0.798
3431,0.917
3432,0.92
3433,0.096
3434,0.874
3435,0.002
3436,0.743
3437,0.546
3438,0.825
3439,0.929
3440,0.342
3441,0.361
3442,0.947
3443,0.428
3444,0.877
3445,0.055
3446,0.982
3447,0.089
3448,0.048
3449,0.079
3450,0.089
3451,0.588
3452,0.1
3453,0.68
3454,0.099
3455,0.017
3456,0.304
3457,0.9
3458,0.812
3459,0.222
3460,0.843
3461,0.195
3462,0.034
3463,0.027
3464,0.843
3465,0.799
3466,0.093
3467,0.015
3468,0.053
3469,0.225
3470,0.964
3471,0.76
3472,0.233
3473,0.049
3474,0.399
3475,0.234
3476,0.021
3477,0.074
3478,0.248
3479,0.013
3480,0.766
3481,0.649
3482,0.88
3483,0.123
3484,0.809
3485,0.09
3486,0.035
3487,0.352
3488,0.206
3489,0.031
3490,0.968
3491,0.107
3492,0.97
3493,0.916
3494,0.984
3495,0.142
3496,0.087
3497,0.624
3498,0.706
3499,0.361
3500,0.171
3501,0.793
3502,0.149
3503,0.1
3504,0.987
3505,0.083
3506,0.005
3507,0.713
3508,0.31
3509,0.633
3510,0.106
3511,0.811
3512,0.879
3513,0.821
3514,0.211
3515,0.049
3516,0.343
3517,0.917
3518,0.002
3519,0.186
3520,0.422
3521,0.027
3522,0.491
3523,0.952
3524,0.062
3525,0.852
3526,0.861
3527,0.692
3528,0.762
3529,0.762
3530,0.73
3531,0.022
3532,0.075
3533,0.217
3534,0.216
3535,0.96
3536,0.058
3537,0.076
3538,0.09
3539,0.126
3540,0.697
3541,0.759
3542,0.35
3543,0.991
3544,0.949
3545,0.1
3546,0.416
3547,0.773
3548,0.469
3549,0.955
3550,0.867
3551,0.041
3552,0.869
3553,0.931
3554,0.043
3555,0.026
3556,0.004
3557,0.059
3558,0.775
3559,0.045
3560,0.068
3561,0.865
3562,0.166
3563,0.309
3564,0.892
3565,0.964
3566,0.293
3567,0.94
3568,0.263
3569,0.033
3570,0.493
3571,0.38
3572,0.046
3573,0.205
3574,0.606
3575,0.625
3576,0.817
3577,0.072
3578,0.739
3579,0.316
3580,0.647
3581,0.991
3582,0.951
3583,0.241
3584,0.663
3585,0.476
3586,0.258
3587,0.312
3588,0.95
3589,0.194
3590,0.229
3591,0.094
3592,0.031
3593,0.266
3594,0.717
3595,0.832
3596,0.002
3597,0.057
3598,0.011
3599,0.008
3600,0.059
3601,0.053
3602,0.038
3603,0.288
3604,0.981
3605,0.918
3606,0.61
3607,0.911
3608,0.738
3609,0.916
3610,0.124
3611,0.991
3612,0.852
3613,0.837
3614,0.772
3615,0.108
3616,0.128
3617,0.919
3618,0.018
3619,0.292
3620,0.779
3621,0
3622,0.875
3623,0.056
3624,0.276
3625,0.149
3626,0.094
3627,0.065
3628,0.318
3629,0.206
3630,0.755
3631,0.015
3632,0.101
3633,0.065
3634,0.169
3635,0.863
3636,0.75
3637,0.123
3638,0.113
3639,0.058
3640,0.036
3641,0.423
3642,0.896
3643,0.37
3644,0.003
3645,0.029
3646,0.286
3647,0.591
3648,0.43
3649,0.057
3650,0.504
3651,0.103
3652,0.907
3653,0.843
3654,0.015
3655,0.897
3656,0.904
3657,0.877
3658,0.189
3659,0.925
3660,0.055
3661,0.902
3662,0.795
3663,0.015
3664,0.064
3665,0.976
3666,0.971
3667,0.808
3668,0.876
3669,0.087
3670,0.957
3671,0.853
3672,0.972
3673,0.56
3674,0.193
3675,0.039
3676,0.125
3677,0.897
3678,0.408
3679,0.004
3680,0.74
3681,0.663
3682,0.192
3683,0.718
3684,0.648
3685,0.054
3686,0.034
3687,0.172
3688,0.935
3689,0.14
3690,0.064
3691,0.041
3692,0.874
3693,0.646
3694,0.662
3695,0.692
3696,0.597
3697,0.171
3698,0.341
3699,0.023
3700,0.749
3701,0.075
3702,0.156
3703,0.93
3704,0.015
3705,0.959
3706,0.049
3707,0.197
3708,0.133
3709,0.018
3710,0.259
3711,0.086
3712,0.878
3713,0.032
3714,0.071
3715,0.898
3716,0.064
3717,0.078
3718,0.052
3719,0.835
3720,0.07
3721,0.172
3722,0.918
3723,0.959
3724,0.6
3725,0.116
3726,0.114
3727,0.06
3728,0.067
3729,0.021
3730,0.706
3731,0.254
3732,0.97
3733,0.191
3734,0.938
3735,0.309
3736,0.103
3737,0.014
3738,0.941
3739,0.005
3740,0.073
3741,0.013
3742,0.204
3743,0.761
3744,0.926
3745,0.08
3746,0.05
3747,0.629
3748,0.111
3749,0.361
3750,0.841
3751,0.107
3752,0.872
3753,0.019
3754,0.503
3755,0.147
3756,0.98
3757,0.387
3758,0.008
3759,0.803
3760,0.852
3761,0.047
3762,0.02
3763,0.508
3764,0.216
3765,0.072
3766,0.039
3767,0.072
3768,0.791
3769,0.896
3770,0.391
3771,0.086
3772,0.295
3773,0.008
3774,0.422
3775,0.76
3776,0.262
3777,0.853
3778,0.048
3779,0.09
3780,0.692
3781,0.064
3782,0.647
3783,0.824
3784,0.007
3785,0.027
3786,0.496
3787,0.067
3788,0.185
3789,0.752
3790,0.811
3791,0.825
3792,0.114
3793,0.808
3794,0.237
3795,0.21
3796,0.772
3797,0.034
3798,0.527
3799,0.761
3800,0.081
3801,0.032
3802,0.831
3803,0.069
3804,0.18
3805,0.03
3806,0.663
3807,0.417
3808,0.029
3809,0.628
3810,0.901
3811,0.081
3812,0.388
3813,0.241
3814,0.06
3815,0.193
3816,0.222
3817,0.107
3818,0.918
3819,0.8
3820,0.323
3821,0.158
3822,0.2
3823,0.974
3824,0.274
3825,0.304
3826,0.167
3827,0.018
3828,0.185
3829,0.849
3830,0.085
3831,0.175
3832,0.346
3833,0.009
3834,0.918
3835,0.284
3836,0.315
3837,0.022
3838,0.153
3839,0.219
3840,0.658
3841,0.848
3842,0.317
3843,0.548
3844,0.345
3845,0.008
3846,0.333
3847,0.435
3848,0.209
3849,0.967
3850,0.698
3851,0.305
3852,0.075
3853,0
3854,0.057
3855,0.28
3856,0.45
3857,0.946
3858,0.296
3859,0.106
3860,0.403
3861,0.921
3862,0.107
3863,0.091
3864,0.101
3865,0.946
3866,0.591
3867,0.088
3868,0.587
3869,0.04
3870,0.175
3871,0.978
3872,0.095
3873,0.688
3874,0.401
3875,0.298
3876,0.769
3877,0.531
3878,0.066
